order_item_id,order_id,item_id
46477,17763,20
46478,17763,11
46479,17764,3
46480,17764,20
46481,17764,10
46482,17765,1
46483,17765,7
46484,17765,12
46485,17765,8
46486,17766,11
46487,17766,23
46488,17766,4
46489,17767,12
46490,17767,3
46491,17768,22
46492,17769,4
46493,17769,14
46494,17769,6
46495,17769,18
46496,17769,18
46497,17770,3
46498,17770,6
46499,17770,13
46500,17770,6
46501,17770,20
46502,17771,22
46503,17772,20
46504,17772,24
46505,17773,8
46506,17773,1
46507,17773,5
46508,17774,11
46509,17774,3
46510,17774,10
46511,17774,6
46512,17775,20
46513,17776,16
46514,17776,21
46515,17777,11
46516,17778,20
46517,17779,20
46518,17779,11
46519,17780,23
46520,17780,18
46521,17781,23
46522,17781,24
46523,17782,1
46524,17782,15
46525,17782,6
46526,17782,15
46527,17783,7
46528,17784,12
46529,17784,21
46530,17785,4
46531,17785,9
46532,17785,4
46533,17785,16
46534,17785,13
46535,17785,15
46536,17786,11
46537,17787,4
46538,17787,7
46539,17788,22
46540,17788,6
46541,17788,23
46542,17789,4
46543,17790,5
46544,17790,6
46545,17791,2
46546,17791,14
46547,17792,1
46548,17792,7
46549,17792,11
46550,17792,2
46551,17792,5
46552,17792,24
46553,17793,21
46554,17793,2
46555,17793,9
46556,17794,20
46557,17794,20
46558,17794,20
46559,17795,12
46560,17795,22
46561,17796,11
46562,17796,11
46563,17797,3
46564,17797,22
46565,17797,2
46566,17798,20
46567,17799,11
46568,17799,11
46569,17799,11
46570,17800,2
46571,17800,11
46572,17800,7
46573,17800,15
46574,17800,20
46575,17800,19
46576,17801,2
46577,17801,12
46578,17801,9
46579,17801,11
46580,17801,3
46581,17802,13
46582,17802,6
46583,17802,12
46584,17803,3
46585,17803,21
46586,17804,19
46587,17804,16
46588,17805,3
46589,17805,5
46590,17806,19
46591,17806,1
46592,17806,10
46593,17806,8
46594,17806,14
46595,17807,20
46596,17807,2
46597,17807,9
46598,17808,11
46599,17809,24
46600,17810,7
46601,17810,1
46602,17811,1
46603,17811,15
46604,17811,9
46605,17811,5
46606,17811,2
46607,17812,21
46608,17812,9
46609,17813,10
46610,17814,20
46611,17814,12
46612,17815,11
46613,17815,7
46614,17816,17
46615,17816,3
46616,17816,7
46617,17816,11
46618,17816,14
46619,17816,20
46620,17817,11
46621,17818,21
46622,17818,14
46623,17819,20
46624,17819,11
46625,17819,2
46626,17819,5
46627,17819,8
46628,17819,9
46629,17820,4
46630,17820,11
46631,17820,11
46632,17820,10
46633,17821,24
46634,17822,22
46635,17822,2
46636,17822,12
46637,17822,8
46638,17822,16
46639,17823,22
46640,17824,18
46641,17825,4
46642,17826,11
46643,17826,18
46644,17827,22
46645,17827,11
46646,17828,3
46647,17828,13
46648,17828,11
46649,17828,14
46650,17828,5
46651,17829,11
46652,17829,21
46653,17829,1
46654,17829,13
46655,17829,5
46656,17829,9
46657,17830,19
46658,17830,2
46659,17831,22
46660,17832,24
46661,17832,4
46662,17832,13
46663,17832,8
46664,17832,14
46665,17833,11
46666,17834,24
46667,17834,3
46668,17834,10
46669,17834,8
46670,17834,11
46671,17834,2
46672,17834,16
46673,17835,3
46674,17835,11
46675,17835,4
46676,17835,6
46677,17835,13
46678,17836,11
46679,17837,20
46680,17838,4
46681,17838,16
46682,17838,18
46683,17839,20
46684,17839,19
46685,17840,21
46686,17840,15
46687,17840,19
46688,17841,11
46689,17841,20
46690,17841,8
46691,17842,2
46692,17842,4
46693,17843,1
46694,17843,15
46695,17843,20
46696,17843,11
46697,17844,6
46698,17845,20
46699,17845,20
46700,17846,23
46701,17847,21
46702,17847,1
46703,17847,5
46704,17847,12
46705,17847,3
46706,17847,6
46707,17847,10
46708,17848,16
46709,17848,12
46710,17849,1
46711,17849,16
46712,17850,4
46713,17850,11
46714,17850,11
46715,17851,5
46716,17852,11
46717,17852,1
46718,17852,4
46719,17853,20
46720,17853,4
46721,17853,17
46722,17854,11
46723,17854,20
46724,17855,17
46725,17856,9
46726,17857,8
46727,17857,11
46728,17857,5
46729,17858,14
46730,17858,17
46731,17858,24
46732,17859,7
46733,17859,2
46734,17859,15
46735,17859,12
46736,17859,9
46737,17859,17
46738,17860,11
46739,17861,20
46740,17862,20
46741,17863,17
46742,17863,2
46743,17864,11
46744,17864,20
46745,17865,20
46746,17865,11
46747,17865,14
46748,17866,23
46749,17866,2
46750,17866,11
46751,17866,6
46752,17866,15
46753,17867,24
46754,17868,19
46755,17869,18
46756,17869,1
46757,17869,13
46758,17869,11
46759,17869,13
46760,17869,20
46761,17870,12
46762,17870,18
46763,17871,4
46764,17871,11
46765,17871,12
46766,17871,2
46767,17871,13
46768,17871,7
46769,17872,11
46770,17872,14
46771,17873,20
46772,17873,3
46773,17873,14
46774,17873,12
46775,17873,15
46776,17873,11
46777,17874,20
46778,17874,2
46779,17874,12
46780,17874,7
46781,17874,5
46782,17875,20
46783,17875,13
46784,17876,20
46785,17876,20
46786,17876,7
46787,17877,20
46788,17877,14
46789,17878,14
46790,17878,18
46791,17878,17
46792,17879,2
46793,17879,20
46794,17880,20
46795,17880,20
46796,17880,5
46797,17881,24
46798,17882,20
46799,17883,4
46800,17884,18
46801,17884,1
46802,17884,2
46803,17884,9
46804,17885,7
46805,17886,1
46806,17887,15
46807,17888,17
46808,17888,4
46809,17888,12
46810,17888,16
46811,17889,18
46812,17889,2
46813,17889,10
46814,17890,11
46815,17890,2
46816,17890,5
46817,17890,8
46818,17891,2
46819,17892,1
46820,17892,12
46821,17892,10
46822,17892,20
46823,17892,20
46824,17893,7
46825,17893,21
46826,17894,23
46827,17894,11
46828,17894,22
46829,17895,11
46830,17895,11
46831,17895,11
46832,17896,17
46833,17896,11
46834,17896,2
46835,17896,8
46836,17896,6
46837,17896,13
46838,17897,7
46839,17897,16
46840,17898,19
46841,17898,3
46842,17898,13
46843,17898,8
46844,17899,22
46845,17900,11
46846,17900,2
46847,17900,7
46848,17900,5
46849,17900,12
46850,17901,4
46851,17901,1
46852,17901,10
46853,17901,6
46854,17902,23
46855,17902,2
46856,17902,16
46857,17902,1
46858,17902,12
46859,17903,11
46860,17903,10
46861,17903,24
46862,17904,21
46863,17904,11
46864,17905,16
46865,17905,8
46866,17905,17
46867,17906,2
46868,17907,1
46869,17907,13
46870,17907,11
46871,17907,12
46872,17907,11
46873,17908,11
46874,17908,20
46875,17909,17
46876,17910,14
46877,17910,22
46878,17911,6
46879,17912,20
46880,17912,11
46881,17913,22
46882,17913,11
46883,17913,20
46884,17914,19
46885,17915,2
46886,17915,10
46887,17915,10
46888,17915,7
46889,17916,23
46890,17916,11
46891,17917,3
46892,17917,24
46893,17917,7
46894,17918,16
46895,17918,20
46896,17919,4
46897,17919,12
46898,17920,2
46899,17920,5
46900,17920,18
46901,17921,11
46902,17921,8
46903,17921,1
46904,17921,6
46905,17922,14
46906,17922,18
46907,17922,3
46908,17922,13
46909,17923,3
46910,17923,22
46911,17924,3
46912,17924,16
46913,17924,8
46914,17925,11
46915,17926,11
46916,17926,21
46917,17926,11
46918,17927,2
46919,17927,3
46920,17928,24
46921,17928,2
46922,17928,6
46923,17928,15
46924,17928,9
46925,17928,10
46926,17929,3
46927,17929,15
46928,17930,3
46929,17930,12
46930,17930,5
46931,17930,18
46932,17930,1
46933,17930,5
46934,17930,7
46935,17931,21
46936,17932,19
46937,17932,11
46938,17932,4
46939,17933,4
46940,17933,24
46941,17934,14
46942,17935,3
46943,17935,15
46944,17935,15
46945,17935,17
46946,17935,21
46947,17936,20
46948,17936,11
46949,17936,9
46950,17937,1
46951,17937,10
46952,17937,13
46953,17937,15
46954,17937,11
46955,17938,1
46956,17938,20
46957,17939,1
46958,17939,15
46959,17939,15
46960,17940,11
46961,17940,2
46962,17941,20
46963,17941,20
46964,17941,11
46965,17942,14
46966,17943,20
46967,17944,3
46968,17944,11
46969,17945,7
46970,17945,1
46971,17946,20
46972,17946,17
46973,17946,19
46974,17947,19
46975,17947,1
46976,17947,14
46977,17947,10
46978,17947,14
46979,17947,20
46980,17948,18
46981,17948,4
46982,17949,17
46983,17949,4
46984,17949,13
46985,17950,2
46986,17951,13
46987,17951,20
46988,17952,6
46989,17953,24
46990,17953,11
46991,17954,2
46992,17954,10
46993,17955,18
46994,17955,3
46995,17955,11
46996,17956,13
46997,17957,21
46998,17957,23
46999,17958,20
47000,17958,18
47001,17959,14
47002,17960,4
47003,17961,2
47004,17961,5
47005,17961,5
47006,17961,20
47007,17962,19
47008,17963,20
47009,17963,24
47010,17963,11
47011,17964,4
47012,17964,8
47013,17964,11
47014,17965,20
47015,17965,4
47016,17965,16
47017,17965,20
47018,17966,8
47019,17967,21
47020,17967,11
47021,17968,8
47022,17969,2
47023,17969,23
47024,17969,13
47025,17970,20
47026,17970,11
47027,17970,4
47028,17970,12
47029,17971,18
47030,17972,9
47031,17973,20
47032,17974,18
47033,17974,17
47034,17975,3
47035,17975,8
47036,17975,12
47037,17975,6
47038,17976,1
47039,17976,9
47040,17976,5
47041,17976,12
47042,17976,3
47043,17976,4
47044,17977,1
47045,17977,13
47046,17977,15
47047,17977,11
47048,17978,20
47049,17978,16
47050,17978,2
47051,17978,16
47052,17978,5
47053,17979,19
47054,17979,1
47055,17979,13
47056,17979,21
47057,17980,6
47058,17981,20
47059,17982,11
47060,17982,2
47061,17983,23
47062,17983,3
47063,17983,14
47064,17983,20
47065,17984,2
47066,17984,8
47067,17985,21
47068,17985,18
47069,17985,23
47070,17986,21
47071,17987,3
47072,17987,14
47073,17988,7
47074,17988,17
47075,17988,20
47076,17989,11
47077,17989,3
47078,17990,5
47079,17990,20
47080,17991,8
47081,17992,20
47082,17993,20
47083,17993,9
47084,17994,9
47085,17994,4
47086,17995,2
47087,17995,12
47088,17995,6
47089,17995,9
47090,17996,11
47091,17997,1
47092,17997,6
47093,17997,13
47094,17997,6
47095,17998,21
47096,17998,2
47097,17998,11
47098,17999,2
47099,18000,16
47100,18001,19
47101,18001,3
47102,18001,5
47103,18001,14
47104,18001,11
47105,18002,2
47106,18002,12
47107,18002,1
47108,18002,9
47109,18002,5
47110,18002,12
47111,18003,18
47112,18003,19
47113,18003,20
47114,18004,20
47115,18004,20
47116,18005,20
47117,18005,11
47118,18006,8
47119,18007,7
47120,18007,14
47121,18008,24
47122,18008,7
47123,18009,10
47124,18010,17
47125,18011,2
47126,18011,12
47127,18011,14
47128,18011,16
47129,18011,3
47130,18011,14
47131,18011,16
47132,18011,12
47133,18011,3
47134,18011,15
47135,18011,6
47136,18011,15
47137,18012,10
47138,18012,4
47139,18012,17
47140,18013,11
47141,18013,20
47142,18014,9
47143,18015,1
47144,18015,5
47145,18015,7
47146,18015,20
47147,18016,14
47148,18016,4
47149,18016,5
47150,18016,5
47151,18016,16
47152,18016,4
47153,18017,22
47154,18018,23
47155,18018,21
47156,18019,1
47157,18019,11
47158,18019,24
47159,18020,20
47160,18021,11
47161,18021,11
47162,18022,18
47163,18023,1
47164,18023,14
47165,18023,9
47166,18024,21
47167,18024,20
47168,18024,22
47169,18025,2
47170,18025,11
47171,18025,2
47172,18025,15
47173,18025,14
47174,18026,8
47175,18026,20
47176,18026,11
47177,18027,2
47178,18028,3
47179,18028,6
47180,18029,20
47181,18030,17
47182,18030,17
47183,18031,3
47184,18031,8
47185,18032,11
47186,18032,20
47187,18033,20
47188,18033,1
47189,18034,3
47190,18034,14
47191,18034,10
47192,18034,24
47193,18034,5
47194,18035,7
47195,18035,20
47196,18036,11
47197,18037,3
47198,18038,17
47199,18039,4
47200,18039,7
47201,18039,14
47202,18039,14
47203,18039,21
47204,18040,22
47205,18040,20
47206,18041,23
47207,18041,6
47208,18041,24
47209,18042,11
47210,18043,20
47211,18043,17
47212,18044,4
47213,18044,13
47214,18044,16
47215,18044,11
47216,18045,20
47217,18046,9
47218,18046,20
47219,18046,4
47220,18046,9
47221,18047,11
47222,18048,6
47223,18049,20
47224,18050,5
47225,18051,18
47226,18051,20
47227,18051,4
47228,18051,9
47229,18051,11
47230,18051,10
47231,18052,4
47232,18052,11
47233,18053,17
47234,18053,5
47235,18053,4
47236,18054,12
47237,18054,18
47238,18054,3
47239,18055,2
47240,18055,9
47241,18055,13
47242,18055,8
47243,18056,4
47244,18057,4
47245,18057,12
47246,18057,6
47247,18057,12
47248,18058,8
47249,18058,2
47250,18059,13
47251,18060,23
47252,18061,20
47253,18061,3
47254,18061,4
47255,18061,12
47256,18061,14
47257,18061,13
47258,18062,15
47259,18062,20
47260,18063,20
47261,18063,20
47262,18064,11
47263,18065,4
47264,18065,11
47265,18065,11
47266,18066,2
47267,18066,14
47268,18066,8
47269,18066,9
47270,18066,20
47271,18067,4
47272,18067,17
47273,18068,8
47274,18068,15
47275,18069,1
47276,18069,12
47277,18069,1
47278,18069,5
47279,18070,2
47280,18070,13
47281,18070,8
47282,18070,8
47283,18070,19
47284,18071,15
47285,18072,20
47286,18073,11
47287,18073,1
47288,18073,8
47289,18073,6
47290,18073,11
47291,18074,20
47292,18075,20
47293,18076,6
47294,18076,11
47295,18076,20
47296,18077,20
47297,18077,20
47298,18077,11
47299,18078,20
47300,18078,1
47301,18078,2
47302,18079,7
47303,18079,20
47304,18080,11
47305,18080,11
47306,18080,23
47307,18081,11
47308,18082,11
47309,18083,11
47310,18083,17
47311,18084,20
47312,18084,24
47313,18085,12
47314,18086,11
47315,18086,3
47316,18086,9
47317,18086,9
47318,18086,5
47319,18086,4
47320,18087,2
47321,18087,7
47322,18087,9
47323,18087,11
47324,18088,11
47325,18088,2
47326,18088,15
47327,18088,13
47328,18088,15
47329,18089,11
47330,18089,3
47331,18090,6
47332,18091,23
47333,18091,11
47334,18092,1
47335,18092,3
47336,18092,14
47337,18092,14
47338,18092,20
47339,18093,11
47340,18093,24
47341,18093,11
47342,18094,9
47343,18094,20
47344,18095,3
47345,18095,3
47346,18096,20
47347,18096,11
47348,18096,12
47349,18097,20
47350,18097,23
47351,18097,19
47352,18098,4
47353,18098,11
47354,18099,1
47355,18099,16
47356,18099,8
47357,18099,9
47358,18099,20
47359,18099,11
47360,18100,20
47361,18100,4
47362,18100,10
47363,18100,11
47364,18101,4
47365,18101,8
47366,18101,6
47367,18102,4
47368,18102,16
47369,18102,12
47370,18102,20
47371,18103,24
47372,18103,16
47373,18104,20
47374,18104,11
47375,18105,20
47376,18105,4
47377,18106,19
47378,18106,22
47379,18107,11
47380,18107,4
47381,18107,1
47382,18107,5
47383,18108,20
47384,18108,11
47385,18108,1
47386,18108,6
47387,18109,6
47388,18109,11
47389,18110,22
47390,18110,20
47391,18111,23
47392,18111,2
47393,18111,9
47394,18111,10
47395,18111,12
47396,18112,11
47397,18112,11
47398,18113,16
47399,18113,21
47400,18114,5
47401,18115,2
47402,18115,1
47403,18115,14
47404,18115,9
47405,18115,14
47406,18116,20
47407,18117,22
47408,18117,11
47409,18118,9
47410,18119,3
47411,18119,9
47412,18119,12
47413,18119,6
47414,18120,2
47415,18120,7
47416,18120,22
47417,18120,4
47418,18120,7
47419,18121,11
47420,18122,22
47421,18122,11
47422,18123,22
47423,18123,14
47424,18123,6
47425,18124,22
47426,18124,7
47427,18124,21
47428,18125,7
47429,18125,16
47430,18125,1
47431,18126,1
47432,18126,4
47433,18126,1
47434,18126,6
47435,18126,8
47436,18127,23
47437,18127,13
47438,18127,11
47439,18128,20
47440,18128,21
47441,18128,24
47442,18129,8
47443,18129,22
47444,18129,11
47445,18130,7
47446,18130,11
47447,18130,11
47448,18131,11
47449,18132,5
47450,18132,10
47451,18133,19
47452,18133,20
47453,18133,11
47454,18134,24
47455,18134,23
47456,18134,14
47457,18135,19
47458,18135,22
47459,18135,8
47460,18136,3
47461,18136,16
47462,18136,6
47463,18136,7
47464,18136,23
47465,18136,2
47466,18136,6
47467,18136,16
47468,18136,13
47469,18137,6
47470,18137,18
47471,18137,3
47472,18137,11
47473,18137,14
47474,18138,11
47475,18139,18
47476,18139,12
47477,18139,11
47478,18140,17
47479,18141,11
47480,18141,21
47481,18142,15
47482,18143,3
47483,18143,16
47484,18143,12
47485,18144,8
47486,18144,20
47487,18145,20
47488,18145,1
47489,18146,11
47490,18147,9
47491,18147,7
47492,18148,19
47493,18148,21
47494,18149,22
47495,18149,2
47496,18150,20
47497,18150,3
47498,18150,7
47499,18151,8
47500,18151,18
47501,18152,11
47502,18153,21
47503,18154,7
47504,18155,4
47505,18155,16
47506,18155,15
47507,18155,20
47508,18156,20
47509,18157,4
47510,18157,14
47511,18157,1
47512,18157,6
47513,18157,14
47514,18157,11
47515,18158,24
47516,18158,21
47517,18159,20
47518,18160,11
47519,18161,17
47520,18161,20
47521,18162,7
47522,18162,9
47523,18163,18
47524,18164,1
47525,18164,5
47526,18165,7
47527,18165,8
47528,18166,20
47529,18166,20
47530,18166,3
47531,18167,11
47532,18167,19
47533,18167,10
47534,18168,4
47535,18168,7
47536,18168,15
47537,18168,6
47538,18169,3
47539,18169,2
47540,18169,11
47541,18170,20
47542,18170,11
47543,18171,14
47544,18171,21
47545,18172,4
47546,18172,7
47547,18172,6
47548,18173,11
47549,18174,1
47550,18174,8
47551,18174,8
47552,18174,12
47553,18175,9
47554,18176,16
47555,18176,11
47556,18176,20
47557,18177,15
47558,18177,20
47559,18177,1
47560,18178,14
47561,18178,4
47562,18178,14
47563,18178,8
47564,18179,11
47565,18180,1
47566,18181,20
47567,18181,24
47568,18181,2
47569,18181,9
47570,18181,10
47571,18181,14
47572,18182,21
47573,18182,22
47574,18183,1
47575,18183,9
47576,18183,2
47577,18183,24
47578,18184,21
47579,18184,11
47580,18184,2
47581,18184,7
47582,18184,15
47583,18184,11
47584,18185,20
47585,18185,24
47586,18185,20
47587,18186,11
47588,18187,2
47589,18187,12
47590,18187,4
47591,18187,11
47592,18187,16
47593,18187,14
47594,18187,10
47595,18188,20
47596,18188,11
47597,18189,11
47598,18189,17
47599,18190,18
47600,18190,5
47601,18191,11
47602,18192,7
47603,18192,4
47604,18192,12
47605,18192,2
47606,18193,1
47607,18193,13
47608,18193,20
47609,18194,1
47610,18194,8
47611,18194,19
47612,18194,4
47613,18195,11
47614,18195,2
47615,18195,11
47616,18196,20
47617,18196,4
47618,18197,11
47619,18197,1
47620,18197,9
47621,18197,8
47622,18197,12
47623,18197,7
47624,18198,8
47625,18198,13
47626,18199,21
47627,18200,3
47628,18200,6
47629,18201,14
47630,18202,10
47631,18203,20
47632,18204,2
47633,18204,15
47634,18204,11
47635,18204,14
47636,18205,20
47637,18205,12
47638,18206,1
47639,18206,13
47640,18206,14
47641,18206,12
47642,18206,22
47643,18207,2
47644,18207,4
47645,18208,22
47646,18208,11
47647,18208,19
47648,18209,24
47649,18209,4
47650,18209,10
47651,18209,18
47652,18210,18
47653,18210,23
47654,18210,12
47655,18211,11
47656,18212,24
47657,18213,16
47658,18214,20
47659,18215,20
47660,18216,6
47661,18216,11
47662,18216,23
47663,18217,20
47664,18217,20
47665,18218,11
47666,18218,2
47667,18218,9
47668,18218,16
47669,18218,13
47670,18219,11
47671,18220,20
47672,18221,17
47673,18221,11
47674,18221,8
47675,18222,20
47676,18222,3
47677,18222,13
47678,18222,16
47679,18222,9
47680,18222,12
47681,18223,18
47682,18223,23
47683,18224,22
47684,18224,14
47685,18224,20
47686,18225,11
47687,18225,24
47688,18226,20
47689,18226,4
47690,18226,14
47691,18226,7
47692,18226,21
47693,18227,20
47694,18227,6
47695,18227,11
47696,18228,2
47697,18229,4
47698,18229,2
47699,18230,2
47700,18230,5
47701,18230,10
47702,18231,22
47703,18231,3
47704,18231,5
47705,18231,12
47706,18232,11
47707,18232,2
47708,18232,15
47709,18232,15
47710,18233,2
47711,18233,5
47712,18233,14
47713,18233,18
47714,18233,3
47715,18234,20
47716,18234,19
47717,18234,20
47718,18235,2
47719,18235,10
47720,18235,9
47721,18236,22
47722,18236,3
47723,18236,5
47724,18236,20
47725,18237,20
47726,18238,1
47727,18238,6
47728,18238,9
47729,18238,9
47730,18239,23
47731,18239,4
47732,18239,24
47733,18240,10
47734,18240,20
47735,18241,18
47736,18241,9
47737,18242,21
47738,18242,4
47739,18242,16
47740,18242,11
47741,18242,11
47742,18243,11
47743,18243,11
47744,18243,17
47745,18244,22
47746,18245,5
47747,18245,11
47748,18245,15
47749,18246,22
47750,18247,1
47751,18248,14
47752,18249,2
47753,18249,11
47754,18249,12
47755,18249,15
47756,18250,2
47757,18250,7
47758,18250,5
47759,18250,6
47760,18251,8
47761,18252,20
47762,18252,18
47763,18253,4
47764,18253,9
47765,18253,11
47766,18253,4
47767,18254,20
47768,18254,14
47769,18254,11
47770,18255,4
47771,18255,11
47772,18255,19
47773,18255,11
47774,18256,18
47775,18256,1
47776,18256,5
47777,18256,11
47778,18256,6
47779,18257,21
47780,18258,17
47781,18259,23
47782,18260,20
47783,18260,20
47784,18261,20
47785,18261,20
47786,18261,3
47787,18261,10
47788,18261,15
47789,18261,11
47790,18262,23
47791,18263,22
47792,18264,20
47793,18264,11
47794,18265,3
47795,18265,10
47796,18266,24
47797,18266,1
47798,18266,23
47799,18267,20
47800,18267,3
47801,18267,7
47802,18267,9
47803,18267,1
47804,18267,6
47805,18267,13
47806,18268,1
47807,18268,23
47808,18269,5
47809,18269,3
47810,18269,13
47811,18269,8
47812,18269,1
47813,18269,15
47814,18269,16
47815,18270,2
47816,18270,7
47817,18270,5
47818,18271,21
47819,18271,3
47820,18271,7
47821,18271,5
47822,18271,20
47823,18272,1
47824,18272,15
47825,18272,9
47826,18272,20
47827,18273,4
47828,18273,5
47829,18273,9
47830,18273,9
47831,18274,2
47832,18274,20
47833,18274,24
47834,18275,8
47835,18276,3
47836,18276,8
47837,18276,1
47838,18277,18
47839,18278,4
47840,18278,7
47841,18278,2
47842,18278,6
47843,18279,20
47844,18280,11
47845,18280,24
47846,18280,1
47847,18280,7
47848,18280,6
47849,18280,9
47850,18281,24
47851,18282,24
47852,18283,2
47853,18283,13
47854,18283,14
47855,18283,20
47856,18284,17
47857,18284,20
47858,18284,20
47859,18285,11
47860,18285,11
47861,18286,24
47862,18286,17
47863,18287,14
47864,18288,24
47865,18289,22
47866,18290,23
47867,18290,11
47868,18291,4
47869,18291,11
47870,18291,24
47871,18292,6
47872,18293,12
47873,18293,5
47874,18293,21
47875,18294,24
47876,18294,3
47877,18294,8
47878,18294,1
47879,18295,11
47880,18295,4
47881,18296,1
47882,18296,7
47883,18296,20
47884,18297,10
47885,18297,1
47886,18297,14
47887,18297,14
47888,18297,11
47889,18298,11
47890,18298,9
47891,18299,18
47892,18299,4
47893,18299,12
47894,18299,9
47895,18299,22
47896,18300,20
47897,18300,11
47898,18300,19
47899,18301,15
47900,18302,11
47901,18302,9
47902,18303,14
47903,18304,17
47904,18304,21
47905,18304,5
47906,18305,2
47907,18305,14
47908,18305,13
47909,18305,13
47910,18306,22
47911,18306,11
47912,18306,2
47913,18306,16
47914,18306,13
47915,18306,8
47916,18307,20
47917,18307,10
47918,18307,2
47919,18308,4
47920,18308,10
47921,18308,5
47922,18308,10
47923,18308,5
47924,18309,1
47925,18309,15
47926,18309,4
47927,18309,20
47928,18310,3
47929,18311,18
47930,18311,23
47931,18311,21
47932,18312,20
47933,18312,11
47934,18312,22
47935,18313,2
47936,18313,5
47937,18313,24
47938,18313,3
47939,18314,11
47940,18314,23
47941,18315,3
47942,18315,12
47943,18316,20
47944,18316,20
47945,18316,3
47946,18316,8
47947,18316,15
47948,18316,15
47949,18317,1
47950,18318,20
47951,18319,11
47952,18319,24
47953,18320,11
47954,18321,21
47955,18321,3
47956,18321,5
47957,18321,20
47958,18322,2
47959,18322,13
47960,18322,14
47961,18322,10
47962,18322,6
47963,18322,11
47964,18323,24
47965,18323,16
47966,18323,19
47967,18324,20
47968,18324,2
47969,18324,16
47970,18324,7
47971,18324,9
47972,18325,20
47973,18326,2
47974,18326,8
47975,18326,10
47976,18326,8
47977,18326,3
47978,18326,15
47979,18326,6
47980,18326,13
47981,18327,20
47982,18327,11
47983,18327,7
47984,18328,20
47985,18328,17
47986,18329,3
47987,18330,11
47988,18330,20
47989,18331,11
47990,18331,1
47991,18331,7
47992,18331,12
47993,18331,20
47994,18332,11
47995,18333,1
47996,18333,7
47997,18333,16
47998,18334,1
47999,18334,9
48000,18334,6
48001,18334,20
48002,18335,1
48003,18335,10
48004,18335,13
48005,18336,20
48006,18336,11
48007,18337,3
48008,18337,16
48009,18337,12
48010,18337,11
48011,18337,22
48012,18338,4
48013,18338,7
48014,18338,16
48015,18338,7
48016,18339,2
48017,18339,15
48018,18339,12
48019,18339,9
48020,18339,20
48021,18340,24
48022,18340,4
48023,18340,19
48024,18341,20
48025,18341,24
48026,18341,11
48027,18342,23
48028,18343,11
48029,18343,20
48030,18343,7
48031,18344,4
48032,18344,8
48033,18344,16
48034,18345,11
48035,18346,4
48036,18346,17
48037,18347,2
48038,18348,7
48039,18349,22
48040,18349,9
48041,18350,15
48042,18351,4
48043,18351,7
48044,18351,10
48045,18351,10
48046,18352,23
48047,18353,3
48048,18354,3
48049,18354,16
48050,18354,11
48051,18355,19
48052,18355,11
48053,18355,1
48054,18355,11
48055,18355,12
48056,18355,15
48057,18356,20
48058,18356,13
48059,18357,13
48060,18357,8
48061,18357,11
48062,18358,17
48063,18359,1
48064,18359,14
48065,18359,13
48066,18359,5
48067,18359,2
48068,18360,17
48069,18360,11
48070,18361,6
48071,18362,11
48072,18363,3
48073,18363,22
48074,18364,15
48075,18365,4
48076,18365,15
48077,18365,7
48078,18365,1
48079,18365,20
48080,18366,11
48081,18367,11
48082,18368,1
48083,18368,21
48084,18369,2
48085,18369,10
48086,18369,9
48087,18369,13
48088,18370,20
48089,18371,11
48090,18372,20
48091,18372,18
48092,18373,20
48093,18373,4
48094,18373,13
48095,18373,15
48096,18374,21
48097,18375,5
48098,18375,2
48099,18375,14
48100,18375,16
48101,18375,9
48102,18375,14
48103,18376,11
48104,18377,23
48105,18377,8
48106,18377,11
48107,18378,20
48108,18379,22
48109,18379,11
48110,18380,2
48111,18380,10
48112,18381,8
48113,18381,9
48114,18381,18
48115,18382,3
48116,18382,19
48117,18383,20
48118,18384,20
48119,18385,11
48120,18386,20
48121,18387,23
48122,18388,21
48123,18388,2
48124,18388,8
48125,18388,11
48126,18388,7
48127,18389,20
48128,18390,2
48129,18390,11
48130,18391,22
48131,18391,4
48132,18391,15
48133,18391,13
48134,18392,16
48135,18392,22
48136,18393,22
48137,18393,14
48138,18394,1
48139,18394,16
48140,18394,12
48141,18394,6
48142,18395,11
48143,18395,19
48144,18395,20
48145,18396,20
48146,18396,11
48147,18397,11
48148,18398,2
48149,18398,14
48150,18398,11
48151,18398,17
48152,18399,11
48153,18400,1
48154,18400,5
48155,18400,10
48156,18400,7
48157,18400,20
48158,18400,11
48159,18401,9
48160,18402,19
48161,18402,3
48162,18402,9
48163,18402,15
48164,18402,7
48165,18403,4
48166,18403,14
48167,18404,23
48168,18404,4
48169,18404,11
48170,18404,13
48171,18404,16
48172,18404,11
48173,18405,18
48174,18405,13
48175,18405,20
48176,18406,1
48177,18406,13
48178,18407,19
48179,18407,3
48180,18407,15
48181,18407,13
48182,18407,14
48183,18407,20
48184,18408,11
48185,18408,2
48186,18408,11
48187,18408,9
48188,18409,6
48189,18409,11
48190,18409,20
48191,18410,1
48192,18410,14
48193,18410,11
48194,18411,22
48195,18411,14
48196,18412,20
48197,18412,3
48198,18413,20
48199,18413,20
48200,18413,1
48201,18413,6
48202,18413,9
48203,18414,3
48204,18414,10
48205,18414,6
48206,18414,7
48207,18414,11
48208,18415,11
48209,18416,11
48210,18416,12
48211,18417,24
48212,18417,11
48213,18417,20
48214,18418,2
48215,18418,10
48216,18418,9
48217,18418,12
48218,18418,20
48219,18419,4
48220,18419,11
48221,18420,20
48222,18420,6
48223,18420,11
48224,18421,20
